,prefCode,cityCode,cityName,cityAlphabet,latitude,longitude,bigCityFlag
669,13,13112,世田谷区,Setagaya-ku,35.669726,139.620901,3
670,13,13113,渋谷区,Shibuya-ku,35.668183,139.709361,3
671,13,13114,中野区,Nakano-ku,35.724688,139.65612,3
672,13,13115,杉並区,Suginami-ku,35.671529,139.646176,3
673,13,13116,豊島区,Toshima-ku,35.735037,139.749607,3
674,13,13117,北区,Kita-ku,35.754421,139.745645,3
675,13,13118,荒川区,Arakawa-ku,35.752063,139.76361,3
676,13,13119,板橋区,Itabashi-ku,35.752364,139.676337,3
677,13,13120,練馬区,Nerima-ku,35.757756,139.620976,3
678,13,13121,足立区,Adachi-ku,35.740193,139.797811,3
679,13,13122,葛飾区,Katsushika-ku,35.755326,139.871866,3
680,13,13123,江戸川区,Edogawa-ku,35.693059,139.893822,3
681,13,13201,八王子市,Hachioji-shi,35.617579,139.335315,3
682,13,13202,立川市,Tachikawa-shi,35.727354,139.36986,3
683,13,13203,武蔵野市,Musashino-shi,35.700419,139.589688,3
684,13,13204,三鷹市,Mitaka-shi,35.673275,139.580228,3
685,13,13205,青梅市,Ome-shi,35.830314,139.263568,3
686,13,13206,府中市,Fuchu-shi,35.670488,139.45922,3
687,13,13207,昭島市,Akishima-shi,35.696368,139.367957,3
688,13,13208,調布市,Chofu-shi,35.636327,139.556512,3
689,13,13209,町田市,Machida-shi,35.542217,139.467602,3
690,13,13210,小金井市,Koganei-shi,35.689652,139.500723,3
691,13,13211,小平市,Kodaira-shi,35.728845,139.49856,3
692,13,13212,日野市,Hino-shi,35.655453,139.406756,3
693,13,13213,東村山市,Higashimurayama-shi,35.749897,139.482747,3
694,13,13214,国分寺市,Kokubunji-shi,35.702823,139.479679,3
695,13,13215,国立市,Kunitachi-shi,35.674105,139.445242,3
696,13,13218,福生市,Fussa-shi,35.748842,139.329707,3
697,13,13219,狛江市,Komae-shi,35.626625,139.574252,3
698,13,13220,東大和市,Higashiyamato-shi,35.751978,139.435417,3
699,13,13221,清瀬市,Kiyose-shi,35.776137,139.499524,3
700,13,13222,東久留米市,Higashikurume-shi,35.753699,139.496259,3
701,13,13223,武蔵村山市,Musashimurayama-shi,35.743657,139.359624,3
702,13,13224,多摩市,Tama-shi,35.648156,139.442913,3
703,13,13225,稲城市,Inagi-shi,35.644584,139.477742,3
704,13,13227,羽村市,Hamura-shi,35.75369,139.338544,3
705,13,13228,あきる野市,Akiruno-shi,35.718576,139.250718,3
706,13,13229,西東京市,Nishitokyo-shi,35.75307,139.55756,3
707,13,13303,西多摩郡瑞穂町,Nishitama-gun Mizuho-machi,35.761085,139.358706,3
708,13,13305,西多摩郡日の出町,Nishitama-gun Hinode-machi,35.764089,139.216731,3
709,13,13307,西多摩郡檜原村,Nishitama-gun Hinohara-mura,35.728232,139.161497,3
710,13,13308,西多摩郡奥多摩町,Nishitama-gun Okutama-machi,35.749685,139.022509,3
711,13,13361,大島町,Oshima-machi,34.716898,139.377229,3
712,13,13363,新島村,Niijima-mura,34.326527,139.213502,3
713,13,13364,神津島村,Kozushima-mura,34.240715,139.141619,3
714,13,13381,三宅村,Miyake-mura,34.064749,139.496507,3
715,13,13382,御蔵島村,Mikurajima-mura,33.897291,139.595894,3
716,13,13401,八丈町,Hachijo-machi,33.093013,139.84051,3
717,13,13402,青ヶ島村,Aogashima-mura,32.452932,139.767925,3
718,13,13421,小笠原村,Ogasawara-mura,24.779258,141.319783,3
719,14,14100,横浜市,Yokohama-shi,35.2639,139.3817,2
720,14,14101,横浜市鶴見区,Yokohama-shi Tsurumi-ku,35.502643,139.680165,1
721,14,14102,横浜市神奈川区,Yokohama-shi Kanagawa-ku,35.469008,139.621716,1
722,14,14103,横浜市西区,Yokohama-shi Nishi-ku,35.467075,139.619367,1
723,14,14104,横浜市中区,Yokohama-shi Naka-ku,35.422175,139.673702,1
724,14,14105,横浜市南区,Yokohama-shi Minami-ku,35.43808,139.621009,1
725,14,14106,横浜市保土ケ谷区,Yokohama-shi Hodogaya-ku,35.461988,139.571635,1
726,14,14107,横浜市磯子区,Yokohama-shi Isogo-ku,35.420463,139.620282,1
727,14,14108,横浜市金沢区,Yokohama-shi Kanazawa-ku,35.337428,139.622072,1
728,14,14109,横浜市港北区,Yokohama-shi Kohoku-ku,35.522765,139.617895,1
729,14,14110,横浜市戸塚区,Yokohama-shi Totsuka-ku,35.386415,139.502309,1
730,14,14111,横浜市港南区,Yokohama-shi Konan-ku,35.415704,139.559665,1
731,14,14112,横浜市旭区,Yokohama-shi Asahi-ku,35.503989,139.498487,1
732,14,14113,横浜市緑区,Yokohama-shi Midori-ku,35.506129,139.548462,1
733,14,14114,横浜市瀬谷区,Yokohama-shi Seya-ku,35.440488,139.498535,1
734,14,14115,横浜市栄区,Yokohama-shi Sakae-ku,35.352083,139.579606,1
735,14,14116,横浜市泉区,Yokohama-shi Izumi-ku,35.40877,139.49908,1
736,14,14117,横浜市青葉区,Yokohama-shi Aoba-ku,35.569834,139.506229,1
737,14,14118,横浜市都筑区,Yokohama-shi Tsuzuki-ku,35.550709,139.59042,1
738,14,14130,川崎市,Kawasaki-shi,35.3148,139.4209,2
739,14,14131,川崎市川崎区,Kawasaki-shi Kawasaki-ku,35.49719,139.753955,1
740,14,14132,川崎市幸区,Kawasaki-shi Saiwai-ku,35.559237,139.669449,1
741,14,14133,川崎市中原区,Kawasaki-shi Nakahara-ku,35.58722,139.630813,1
742,14,14134,川崎市高津区,Kawasaki-shi Takatsu-ku,35.589939,139.613198,1
743,14,14135,川崎市多摩区,Kawasaki-shi Tama-ku,35.628776,139.558865,1
744,14,14136,川崎市宮前区,Kawasaki-shi Miyamae-ku,35.588048,139.591687,1
745,14,14137,川崎市麻生区,Kawasaki-shi Asao-ku,35.585701,139.497123,1
746,14,14150,相模原市,Sagamihara-shi,35.3417,139.2224,2
747,14,14151,相模原市緑区,Sagamihara-shi Midori-ku,35.568457,139.329062,1
748,14,14152,相模原市中央区,Sagamihara-shi Chuo-ku,35.55588,139.397116,1
749,14,14153,相模原市南区,Sagamihara-shi Minami-ku,35.50144,139.404535,1
750,14,14201,横須賀市,Yokosuka-shi,35.206801,139.617916,0
751,14,14203,平塚市,Hiratsuka-shi,35.320696,139.370693,0
752,14,14204,鎌倉市,Kamakura-shi,35.320847,139.497922,0
753,14,14205,藤沢市,Fujisawa-shi,35.335188,139.497169,0
754,14,14206,小田原市,Odawara-shi,35.248714,139.12328,0
755,14,14207,茅ヶ崎市,Chigasaki-shi,35.328485,139.375121,0
756,14,14208,逗子市,Zushi-shi,35.281544,139.610675,0
757,14,14210,三浦市,Miura-shi,35.172833,139.628053,0
758,14,14211,秦野市,Hadano-shi,35.361692,139.24339,0
759,14,14212,厚木市,Atsugi-shi,35.415655,139.352386,0
760,14,14213,大和市,Yamato-shi,35.507309,139.4337,0
761,14,14214,伊勢原市,Isehara-shi,35.42717,139.246068,0
762,14,14215,海老名市,Ebina-shi,35.449496,139.382276,0
763,14,14216,座間市,Zama-shi,35.501027,139.414615,0
764,14,14217,南足柄市,Minamiashigara-shi,35.29364,139.13307,0
765,14,14218,綾瀬市,Ayase-shi,35.420321,139.442378,0
766,14,14301,三浦郡葉山町,Miura-gun Hayama-machi,35.258634,139.593622,0
767,14,14321,高座郡寒川町,Koza-gun Samukawa-machi,35.365845,139.37102,0
768,14,14341,中郡大磯町,Naka-gun Oiso-machi,35.313178,139.307282,0
769,14,14342,中郡二宮町,Naka-gun Ninomiya-machi,35.295391,139.24855,0
770,14,14361,足柄上郡中井町,Ashigarakami-gun Nakai-machi,35.337848,139.23278,0
771,14,14362,足柄上郡大井町,Ashigarakami-gun Oi-machi,35.340438,139.176233,0
772,14,14363,足柄上郡松田町,Ashigarakami-gun Matsuda-machi,35.405665,139.124082,0
773,14,14364,足柄上郡山北町,Ashigarakami-gun Yamakita-machi,35.366077,139.037632,0
774,14,14366,足柄上郡開成町,Ashigarakami-gun Kaisei-machi,35.336532,139.119715,0
775,14,14382,足柄下郡箱根町,Ashigarashimo-gun Hakone-machi,35.2606,139.004544,0
776,14,14383,足柄下郡真鶴町,Ashigarashimo-gun Manazuru-machi,35.152756,139.138391,0
777,14,14384,足柄下郡湯河原町,Ashigarashimo-gun Yugawara-machi,35.171964,139.101959,0
778,14,14401,愛甲郡愛川町,Aiko-gun Aikawa-machi,35.517047,139.336938,0
779,14,14402,愛甲郡清川村,Aiko-gun Kiyokawa-mura,35.484274,139.262291,0
780,15,15100,新潟市,Niigata-shi,37.5458,139.0211,2
781,15,15101,新潟市北区,Niigata-shi Kita-ku,37.918613,139.22574,1
782,15,15102,新潟市東区,Niigata-shi Higashi-ku,37.939391,139.08109,1
783,15,15103,新潟市中央区,Niigata-shi Chuo-ku,37.925918,139.052581,1
784,15,15104,新潟市江南区,Niigata-shi Konan-ku,37.857526,139.139964,1
785,15,15105,新潟市秋葉区,Niigata-shi Akiha-ku,37.833554,139.101512,1
786,15,15106,新潟市南区,Niigata-shi Minami-ku,37.794141,139.055763,1
787,15,15107,新潟市西区,Niigata-shi Nishi-ku,37.901984,138.992411,1
788,15,15108,新潟市西蒲区,Niigata-shi Nishikan-ku,37.744164,138.884781,1
789,15,15202,長岡市,Nagaoka-shi,37.41199,138.855164,0
790,15,15204,三条市,Sanjo-shi,37.631986,138.960651,0
791,15,15205,柏崎市,Kashiwazaki-shi,37.430963,138.600198,0
792,15,15206,新発田市,Shibata-shi,37.917364,139.328876,0
793,15,15208,小千谷市,Ojiya-shi,37.305207,138.812667,0
794,15,15209,加茂市,Kamo-shi,37.662893,139.055732,0
795,15,15210,十日町市,Tokamachi-shi,37.157891,138.626825,0
796,15,15211,見附市,Mitsuke-shi,37.515292,138.91702,0
797,15,15212,村上市,Murakami-shi,38.195919,139.54413,0
798,15,15213,燕市,Tsubame-shi,37.646584,138.866857,0
799,15,15216,糸魚川市,Itoigawa-shi,37.039692,137.86368,0
800,15,15217,妙高市,Myoko-shi,37.027329,138.253429,0
801,15,15218,五泉市,Gosen-shi,37.685349,139.15247,0
802,15,15222,上越市,Joetsu-shi,37.170515,138.243006,0
803,15,15223,阿賀野市,Agano-shi,37.825658,139.229986,0
804,15,15224,佐渡市,Sado-shi,38.034294,138.242337,0
805,15,15225,魚沼市,Uonuma-shi,37.219496,138.951683,0
806,15,15226,南魚沼市,Minamiuonuma-shi,37.050756,138.960347,0
807,15,15227,胎内市,Tainai-shi,38.056152,139.397416,0
808,15,15307,北蒲原郡聖籠町,Kitakambara-gun Seiro-machi,37.993366,139.245219,0
809,15,15342,西蒲原郡弥彦村,Nishikambara-gun Yahiko-mura,37.700262,138.849326,0
810,15,15361,南蒲原郡田上町,Minamikambara-gun Tagami-machi,37.682504,139.044367,0
811,15,15385,東蒲原郡阿賀町,Higashikambara-gun Aga-machi,37.689142,139.419342,0
812,15,15405,三島郡出雲崎町,Santo-gun Izumozaki-machi,37.502464,138.728008,0
813,15,15461,南魚沼郡湯沢町,Minamiuonuma-gun Yuzawa-machi,36.923889,138.813471,0
814,15,15482,中魚沼郡津南町,Nakauonuma-gun Tsunan-machi,36.974486,138.651092,0
815,15,15504,刈羽郡刈羽村,Kariwa-gun Kariwa-mura,37.41773,138.651354,0
816,15,15581,岩船郡関川村,Iwafune-gun Sekikawa-mura,38.045989,139.581402,0
817,15,15586,岩船郡粟島浦村,Iwafune-gun Awashimaura-mura,38.44737,139.226326,0
818,16,16201,富山市,Toyama-shi,36.685821,137.207233,0
819,16,16202,高岡市,Takaoka-shi,36.731428,137.021349,0
820,16,16204,魚津市,Uozu-shi,36.821946,137.419049,0
821,16,16205,氷見市,Himi-shi,36.884243,136.986391,0
822,16,16206,滑川市,Namerikawa-shi,36.733028,137.364658,0
823,16,16207,黒部市,Kurobe-shi,36.846294,137.453526,0
824,16,16208,砺波市,Tonami-shi,36.651684,136.990806,0
825,16,16209,小矢部市,Oyabe-shi,36.658977,136.887375,0
826,16,16210,南砺市,Nanto-shi,36.430688,136.914051,0
827,16,16211,射水市,Imizu-shi,36.676826,137.066661,0
828,16,16321,中新川郡舟橋村,Nakaniikawa-gun Funahashi-mura,36.703872,137.301579,0
829,16,16322,中新川郡上市町,Nakaniikawa-gun Kamiichi-machi,36.707954,137.334318,0
830,16,16323,中新川郡立山町,Nakaniikawa-gun Tateyama-machi,36.583675,137.581904,0
831,16,16342,下新川郡入善町,Shimoniikawa-gun Nyuzen-machi,36.919168,137.484518,0
832,16,16343,下新川郡朝日町,Shimoniikawa-gun Asahi-machi,36.95944,137.545975,0
833,17,17201,金沢市,Kanazawa-shi,36.571525,136.656136,0
834,17,17202,七尾市,Nanao-shi,37.044229,136.966663,0
835,17,17203,小松市,Komatsu-shi,36.399515,136.445495,0
836,17,17204,輪島市,Wajima-shi,37.380985,136.818404,0
837,17,17205,珠洲市,Suzu-shi,37.438626,137.264129,0
838,17,17206,加賀市,Kaga-shi,36.340309,136.381082,0
839,17,17207,羽咋市,Hakui-shi,36.878001,136.772127,0
840,17,17209,かほく市,Kahoku-shi,36.729045,136.696116,0
841,17,17210,白山市,Hakusan-shi,36.339795,136.596001,0
842,17,17211,能美市,Nomi-shi,36.446746,136.515168,0
843,17,17212,野々市市,Nonoichi-shi,36.510221,136.612654,0
844,17,17324,能美郡川北町,Nomi-gun Kawakita-machi,36.468136,136.491066,0
845,17,17361,河北郡津幡町,Kahoku-gun Tsubata-machi,36.646128,136.788988,0
846,17,17365,河北郡内灘町,Kahoku-gun Uchinada-machi,36.634066,136.635087,0
847,17,17384,羽咋郡志賀町,Hakui-gun Shika-machi,37.162037,136.681454,0
848,17,17386,羽咋郡宝達志水町,Hakui-gun Hodatsushimizu-cho,36.791269,136.778056,0
849,17,17407,鹿島郡中能登町,Kashima-gun Nakanoto-machi,36.974945,136.906528,0
850,17,17461,鳳珠郡穴水町,Hosu-gun Anamizu-machi,37.220726,136.982184,0
851,17,17463,鳳珠郡能登町,Hosu-gun Noto-cho,37.33241,137.23205,0
852,18,18201,福井市,Fukui-shi,35.994514,136.146607,0
853,18,18202,敦賀市,Tsuruga-shi,35.655513,136.06831,0
854,18,18204,小浜市,Obama-shi,35.44583,135.683899,0
855,18,18205,大野市,Ono-shi,35.971514,136.485796,0
856,18,18206,勝山市,Katsuyama-shi,36.048632,136.511828,0
857,18,18207,鯖江市,Sabae-shi,35.944274,136.187465,0
858,18,18208,あわら市,Awara-shi,36.231086,136.247967,0
859,18,18209,越前市,Echizen-shi,35.932367,136.311394,0
860,18,18210,坂井市,Sakai-shi,36.160439,136.238345,0
861,18,18322,吉田郡永平寺町,Yoshida-gun Eiheiji-cho,36.077441,136.377695,0
862,18,18382,今立郡池田町,Imadate-gun Ikeda-cho,35.90194,136.37912,0
863,18,18404,南条郡南越前町,Nanjo-gun Minamiechizen-cho,35.758799,136.206748,0
864,18,18423,丹生郡越前町,Nyu-gun Echizen-cho,35.96271,136.1071,0
865,18,18442,三方郡美浜町,Mikata-gun Mihama-cho,35.60087,135.959182,0
866,18,18481,大飯郡高浜町,Oi-gun Takahama-cho,35.484779,135.504888,0
867,18,18483,大飯郡おおい町,Oi-gun Oi-cho,35.443055,135.561644,0
868,18,18501,三方上中郡若狭町,Mikatakaminaka-gun Wakasa-cho,35.525772,135.909444,0
869,19,19201,甲府市,Kofu-shi,35.5253,138.620758,0
870,19,19202,富士吉田市,Fujiyoshida-shi,35.487726,138.818102,0
871,19,19204,都留市,Tsuru-shi,35.585062,138.912865,0
872,19,19205,山梨市,Yamanashi-shi,35.67186,138.699282,0
873,19,19206,大月市,Otsuki-shi,35.598221,138.992645,0
874,19,19207,韮崎市,Nirasaki-shi,35.676214,138.471641,0
875,19,19208,南アルプス市,Minamiarupusu-shi,35.575175,138.490859,0
876,19,19209,北杜市,Hokuto-shi,35.762416,138.337674,0
877,19,19210,甲斐市,Kai-shi,35.671501,138.531924,0
878,19,19211,笛吹市,Fuefuki-shi,35.656051,138.635975,0
879,19,19212,上野原市,Uenohara-shi,35.568936,139.067339,0
880,19,19213,甲州市,Koshu-shi,35.663177,138.728018,0
881,19,19214,中央市,Chuo-shi,35.581203,138.503638,0
882,19,19346,西八代郡市川三郷町,Nishiyatsushiro-gun Ichikawamisato,35.492897,138.483474,0
883,19,19364,南巨摩郡早川町,Minamikoma-gun Hayakawa-cho,35.421015,138.362571,0
884,19,19365,南巨摩郡身延町,Minamikoma-gun Minobu-cho,35.334011,138.373845,0
885,19,19366,南巨摩郡南部町,Minamikoma-gun Nambu-cho,35.260215,138.501331,0
886,19,19368,南巨摩郡富士川町,Minamikoma-gun Fujikawa-cho,35.516709,138.388962,0
887,19,19384,中巨摩郡昭和町,Nakakoma-gun Showa-cho,35.646242,138.547135,0
888,19,19422,南都留郡道志村,Minamitsuru-gun Doshi-mura,35.472019,138.942141,0
889,19,19423,南都留郡西桂町,Minamitsuru-gun Nishikatsura-cho,35.513429,138.845507,0
890,19,19424,南都留郡忍野村,Minamitsuru-gun Oshino-mura,35.461574,138.870388,0
891,19,19425,南都留郡山中湖村,Minamitsuru-gun Yamanakako-mura,35.424642,138.891767,0
892,19,19429,南都留郡鳴沢村,Minamitsuru-gun Narusawa-mura,35.48621,138.701929,0
893,19,19430,南都留郡富士河口湖町,Minamitsuru-gun Fujikawaguchiko Mac,35.414104,138.626889,0
894,19,19442,北都留郡小菅村,Kitatsuru-gun Kosuge-mura,35.760808,138.977312,0
895,19,19443,北都留郡丹波山村,Kitatsuru-gun Tabayama-mura,35.787144,138.924892,0
896,20,20201,長野市,Nagano-shi,36.617509,138.18148,0
897,20,20202,松本市,Matsumoto-shi,36.359378,137.992436,0
898,20,20203,上田市,Ueda-shi,36.383098,138.285921,0
899,20,20204,岡谷市,Okaya-shi,36.07702,138.050334,0
900,20,20205,飯田市,Iida-shi,35.516896,137.815163,0
901,20,20206,諏訪市,Suwa-shi,36.033227,138.125211,0
902,20,20207,須坂市,Suzaka-shi,36.678538,138.313381,0
903,20,20208,小諸市,Komoro-shi,36.326878,138.422123,0
904,20,20209,伊那市,Ina-shi,35.844037,137.943096,0
905,20,20210,駒ヶ根市,Komagane-shi,35.732245,137.938003,0
906,20,20211,中野市,Nakano-shi,36.792838,138.373788,0
907,20,20212,大町市,Omachi-shi,36.52463,137.870628,0
908,20,20213,飯山市,Iiyama-shi,36.874538,138.324829,0
909,20,20214,茅野市,Chino-shi,35.995707,138.22845,0
910,20,20215,塩尻市,Shiojiri-shi,36.105715,137.96727,0
911,20,20217,佐久市,Saku-shi,36.233296,138.462734,0
912,20,20218,千曲市,Chikuma-shi,36.549417,138.146838,0
913,20,20219,東御市,Tomi-shi,36.361361,138.330531,0
914,20,20220,安曇野市,Azumino-shi,36.345441,137.934429,0
915,20,20303,南佐久郡小海町,Minamisaku-gun Komi-machi,36.046104,138.446402,0
916,20,20304,南佐久郡川上村,Minamisaku-gun Kawakami-mura,35.932494,138.68284,0
917,20,20305,南佐久郡南牧村,Minamisaku-gun Minamimaki-mura,35.975729,138.462198,0
918,20,20306,南佐久郡南相木村,Minamisaku-gun Minamiaiki-mura,36.039919,138.49411,0
919,20,20307,南佐久郡北相木村,Minamisaku-gun Kitaaiki-mura,36.062461,138.510228,0
920,20,20309,南佐久郡佐久穂町,Minamisaku-gun Sakuho-machi,36.12409,138.588002,0
921,20,20321,北佐久郡軽井沢町,Kitasaku-gun Karuizawa-machi,36.337902,138.54248,0
922,20,20323,北佐久郡御代田町,Kitasaku-gun Miyota-machi,36.292905,138.52337,0
923,20,20324,北佐久郡立科町,Kitasaku-gun Tateshina-machi,36.236881,138.299684,0
924,20,20349,小県郡青木村,Chiisagata-gun Aoki-mura,36.357748,138.12647,0
925,20,20350,小県郡長和町,Chiisagata-gun Nagawa-machi,36.2206,138.250423,0
926,20,20361,諏訪郡下諏訪町,Suwa-gun Shimosuwa-machi,36.07342,138.081659,0
927,20,20362,諏訪郡富士見町,Suwa-gun Fujimi-machi,35.89655,138.255691,0
928,20,20363,諏訪郡原村,Suwa-gun Hara-mura,35.968757,138.196342,0
929,20,20382,上伊那郡辰野町,Kamiina-gun Tatsuno-machi,35.968789,138.003733,0
930,20,20383,上伊那郡箕輪町,Kamiina-gun Minowa-machi,35.906965,137.950454,0
931,20,20384,上伊那郡飯島町,Kamiina-gun Iijima-machi,35.68409,137.897373,0
932,20,20385,上伊那郡南箕輪村,Kamiina-gun Minamiminowa-mura,35.864863,137.960291,0
933,20,20386,上伊那郡中川村,Kamiina-gun Nakagawa-mura,35.641711,137.968361,0
934,20,20388,上伊那郡宮田村,Kamiina-gun Miyada-mura,35.770547,137.94313,0
935,20,20402,下伊那郡松川町,Shimoina-gun Matsukawa-machi,35.579231,137.94691,0
936,20,20403,下伊那郡高森町,Shimoina-gun Takamori-machi,35.574931,137.866626,0
937,20,20404,下伊那郡阿南町,Shimoina-gun Anan-cho,35.339317,137.831321,0
938,20,20407,下伊那郡阿智村,Shimoina-gun Achi-mura,35.454668,137.750308,0
939,20,20409,下伊那郡平谷村,Shimoina-gun Hiraya-mura,35.337489,137.652694,0
940,20,20410,下伊那郡根羽村,Shimoina-gun Neba-mura,35.30061,137.616933,0
941,20,20411,下伊那郡下條村,Shimoina-gun Shimojo-mura,35.372441,137.764185,0
942,20,20412,下伊那郡売木村,Shimoina-gun Urugi-mura,35.289736,137.687879,0
943,20,20413,下伊那郡天龍村,Shimoina-gun Tenryu-mura,35.251689,137.798037,0
944,20,20414,下伊那郡泰阜村,Shimoina-gun Yasuoka-mura,35.377597,137.8287,0
945,20,20415,下伊那郡喬木村,Shimoina-gun Takagi-mura,35.491861,137.952999,0
946,20,20416,下伊那郡豊丘村,Shimoina-gun Toyoka-mura,35.562012,137.945166,0
947,20,20417,下伊那郡大鹿村,Shimoina-gun Oshika-mura,35.531614,138.077124,0
948,20,20422,木曽郡上松町,Kiso-gun Agematsu-machi,35.788827,137.692696,0
949,20,20423,木曽郡南木曽町,Kiso-gun Nagiso-machi,35.565104,137.60396,0
950,20,20425,木曽郡木祖村,Kiso-gun Kiso-mura,36.017795,137.751905,0
951,20,20429,木曽郡王滝村,Kiso-gun Otaki-mura,35.848492,137.546506,0
952,20,20430,木曽郡大桑村,Kiso-gun Okuwa-mura,35.705142,137.715367,0
953,20,20432,木曽郡木曽町,Kiso-gun Kiso-machi,35.969403,137.656763,0
954,20,20446,東筑摩郡麻績村,Higashichikuma-gun Omi-mura,36.458354,138.047985,0
955,20,20448,東筑摩郡生坂村,Higashichikuma-gun Ikusaka-mura,36.426035,137.91966,0
956,20,20450,東筑摩郡山形村,Higashichikuma-gun Yamagata-mura,36.183094,137.882702,0
957,20,20451,東筑摩郡朝日村,Higashichikuma-gun Asahi-mura,36.12615,137.87636,0
958,20,20452,東筑摩郡筑北村,Higashichikuma-gun Chikuhoku-mura,36.385488,138.054962,0
959,20,20481,北安曇郡池田町,Kitaazumi-gun Ikeda-machi,36.404205,137.887261,0
960,20,20482,北安曇郡松川村,Kitaazumi-gun Matsukawa-mura,36.410962,137.862022,0
961,20,20485,北安曇郡白馬村,Kitaazumi-gun Hakuba-mura,36.652257,137.849888,0
962,20,20486,北安曇郡小谷村,Kitaazumi-gun Otari-mura,36.864535,137.917092,0
963,20,20521,埴科郡坂城町,Hanishina-gun Sakaki-machi,36.438706,138.168853,0
964,20,20541,上高井郡小布施町,Kamitakai-gun Obuse-machi,36.699012,138.294058,0
965,20,20543,上高井郡高山村,Kamitakai-gun Takayama-mura,36.678003,138.43584,0
966,20,20561,下高井郡山ノ内町,Shimotakai-gun Yamanochi-machi,36.732142,138.415928,0
967,20,20562,下高井郡木島平村,Shimotakai-gun Kijimadaira-mura,36.860405,138.464316,0
968,20,20563,下高井郡野沢温泉村,Shimotakai-gun Nozawaonsen-mura,36.929657,138.426864,0
969,20,20583,上水内郡信濃町,Kamiminochi-gun Shinano-machi,36.814679,138.26158,0
970,20,20588,上水内郡小川村,Kamiminochi-gun Ogawa-mura,36.649573,137.994064,0
971,20,20590,上水内郡飯綱町,Kamiminochi-gun Iizuna-machi,36.762996,138.287712,0
972,20,20602,下水内郡栄村,Shimominochi-gun Sakae-mura,36.858235,138.609995,0
973,21,21201,岐阜市,Gifu-shi,35.420492,136.764174,0
974,21,21202,大垣市,Ogaki-shi,35.395512,136.597244,0
975,21,21203,高山市,Takayama-shi,36.142345,137.256988,0
976,21,21204,多治見市,Tajimi-shi,35.3331,137.127225,0
977,21,21205,関市,Seki-shi,35.482293,136.920663,0
978,21,21206,中津川市,Nakatsugawa-shi,35.401929,137.516414,0
979,21,21207,美濃市,Mino-shi,35.53218,136.89121,0
980,21,21208,瑞浪市,Mizunami-shi,35.383997,137.230108,0
981,21,21209,羽島市,Hashima-shi,35.352431,136.727176,0
982,21,21210,恵那市,Ena-shi,35.298233,137.395775,0
983,21,21211,美濃加茂市,Minokamo-shi,35.513452,137.010952,0
984,21,21212,土岐市,Toki-shi,35.356349,137.175795,0
985,21,21213,各務原市,Kakamigahara-shi,35.422189,136.943092,0
986,21,21214,可児市,Kani-shi,35.394266,137.014561,0
987,21,21215,山県市,Yamagata-shi,35.612147,136.78258,0
988,21,21216,瑞穂市,Mizuho-shi,35.419565,136.642732,0
989,21,21217,飛騨市,Hida-shi,36.313326,137.312101,0
990,21,21218,本巣市,Motosu-shi,35.441528,136.638497,0
991,21,21219,郡上市,Gujo-shi,35.922028,136.939302,0
992,21,21220,下呂市,Gero-shi,35.786543,137.263576,0
993,21,21221,海津市,Kaizu-shi,35.228767,136.669667,0
994,21,21302,羽島郡岐南町,Hashima-gun Ginan-cho,35.378917,136.765645,0
995,21,21303,羽島郡笠松町,Hashima-gun Kasamatsu-cho,35.366834,136.764894,0
996,21,21341,養老郡養老町,Yoro-gun Yoro-cho,35.256983,136.584193,0
997,21,21361,不破郡垂井町,Fuwa-gun Tarui-cho,35.371169,136.549494,0
998,21,21362,不破郡関ケ原町,Fuwa-gun Sekigahara-cho,35.329498,136.434151,0
999,21,21381,安八郡神戸町,Ampachi-gun Godo-cho,35.401219,136.59756,0
1000,21,21382,安八郡輪之内町,Ampachi-gun Wanochi-cho,35.293989,136.6606,0
1001,21,21383,安八郡安八町,Ampachi-gun Ampachi-cho,35.325597,136.658055,0
1002,21,21401,揖斐郡揖斐川町,Ibi-gun Ibigawa-cho,35.477785,136.527038,0
1003,21,21403,揖斐郡大野町,Ibi-gun Ono-cho,35.458007,136.639668,0
1004,21,21404,揖斐郡池田町,Ibi-gun Ikeda-cho,35.438732,136.569528,0
1005,21,21421,本巣郡北方町,Motosu-gun Kitagata-cho,35.440742,136.694116,0
1006,21,21501,加茂郡坂祝町,Kamo-gun Sakahogi-cho,35.446007,136.988176,0
1007,21,21502,加茂郡富加町,Kamo-gun Tomika-cho,35.496609,136.958108,0
1008,21,21503,加茂郡川辺町,Kamo-gun Kawabe-cho,35.498907,137.06868,0
1009,21,21504,加茂郡七宗町,Kamo-gun Hichiso-cho,35.589429,137.082972,0
1010,21,21505,加茂郡八百津町,Kamo-gun Yaotsu-cho,35.463249,137.126773,0
1011,21,21506,加茂郡白川町,Kamo-gun Shirakawa-cho,35.554193,137.257586,0
1012,21,21507,加茂郡東白川村,Kamo-gun Higashishirakawa-mura,35.652923,137.385277,0
1013,21,21521,可児郡御嵩町,Kani-gun Mitake-cho,35.431366,137.153978,0
1014,21,21604,大野郡白川村,Ono-gun Shirakawa-mura,36.341283,136.919633,0
1015,22,22100,静岡市,Shizuoka-shi,34.5837,138.2258,2
1016,22,22101,静岡市葵区,Shizuoka-shi Aoi-ku,34.978092,138.392224,1
1017,22,22102,静岡市駿河区,Shizuoka-shi Suruga-ku,34.935385,138.362507,1
1018,22,22103,静岡市清水区,Shizuoka-shi Shimizu-ku,35.016462,138.48823,1
